project_id,option_id,total_pv_kwp,total_inverter_kw,total_battery_kwh
5b08f3de42db0b83,b698e8e052a6a47d,0.0,0.0,10.0
5b5110fd2be0a475,816b696499a2e62f,0.0,0.0,15.0
5b56d06bd187550c,51ab807ab17b78ee,0.0,0.0,5.0
5b9b21cf1f1be15a,3eac5b8d613f0805,0.0,0.0,5.0
5bc136eeacedf495,f3ccf02ba687366d,0.0,0.0,5.0
5bc986583cbb81b8,d268b95a96f93bf1,0.0,0.0,10.0
5c2f0acad1284d87,ba5baa09a7b1e910,0.0,0.0,15.0
5c77a0904bc94a8e,9bbb8dc0d85f3d2e,0.0,0.0,7.0
5ce9763f887f66cf,6a8d9ade1d0bb3fd,0.0,0.0,15.0
5d6886550c7bb0a4,3ef9562816ab352a,0.0,0.0,7.0
5d77e8696cf7ba97,8d8b2a7d206159c1,0.0,0.0,10.0
5dc3f0df7d41c0ef,3a7c0a65592cc4f0,0.0,0.0,5.0
5dd17dfb1428fc29,eaf508f15b89394d,0.0,0.0,5.0
5dd3fe5bd1afc2ac,01269530b44624fb,0.0,0.0,7.0
5deff50032c4f880,035d5de6e66ec174,0.0,0.0,15.0
5e3e90d684abfba4,fae7d804fa1c7efa,0.0,0.0,10.0
5e49613a001e0db4,9960890458d5a9f1,0.0,0.0,10.0
5e538dd43d57ed04,f3dad3920707cd28,0.0,0.0,7.0
5e787ea71bf524dc,4d134435e63131cd,0.0,0.0,15.0
5e78ef302b1c760c,eaf5bedd3570f09d,0.0,0.0,14.0
5e9fb7bf733c6954,fecf0a2630cdf7ab,0.0,0.0,7.0
5ea81c1df9d0de01,e749b45e2357879d,0.0,0.0,10.0
5f238669bddca074,5e6943d3204bf81f,0.0,0.0,11.98
5f2feb7249a63241,ccb699e2fa065af2,0.0,0.0,5.0
5f5058899d905e68,e46166047f36cdf4,0.0,0.0,7.0
5f5aa039065bee74,53ba95faa708f48e,0.0,0.0,10.0
5f662803441fe629,db6d682d498ae958,0.0,0.0,10.0
5f6f2d3fc60409ce,621dd6e71e488710,0.0,0.0,10.0
5fbfe18b585c578b,a863bd6efdda35b9,0.0,0.0,5.0
601cd46b6945eec4,74dfbe86722eb80f,0.0,0.0,10.0
605366d0d7065343,e1bbd475e674df0f,0.0,0.0,10.0
6065013c74e17365,5a49af63b538575b,0.0,0.0,7.0
6080132e8f72a5cc,ac69a8491a0bee3d,0.0,0.0,5.0
608f113bc7a5389f,fe08b8fb9b0d7419,0.0,0.0,9.2
60f103e79b73fe3a,dc983c397fbed68c,0.0,0.0,3.5
610b89d6625fbb11,de21ca6a8d7d4898,0.0,0.0,5.0
61715933ea14d6c3,1d46f407a9c5550f,0.0,0.0,5.0
619ace99f681557c,2e86a39547214a2d,0.0,0.0,10.0
61b9106bf5e12e63,14d7c49ce26b0b9a,0.0,0.0,7.0
6207aa894c14e589,0bee25d41d2a0726,0.0,0.0,5.0
621ac534abef6709,cd018e5235db06c9,0.0,0.0,5.0
622119fa4dfc5b29,193628d0836daeb8,0.0,0.0,10.0
6241f50125e7d2b5,ae5b4cd12fbee798,0.0,0.0,5.0
62a0279c2e125941,fedf5b3e45f270b7,0.0,0.0,5.0
62b0beda198a3f8c,336bf21241aa5aac,0.0,0.0,15.0
62c45c9cdf08c4fe,13bc313cda806d0b,0.0,0.0,7.0
62dfc7a6461999df,5be50a4b5ae0cb98,0.0,0.0,5.0
62f39ced94597e44,9af3ed8d2f09da7f,0.0,0.0,5.0
638d1ec9f1f67a3a,d53639ec57ccbf82,0.0,0.0,4.6
6395e62460004f4b,0c47c2e383ad4847,0.0,0.0,10.0
63fcdaaff045144a,a8e1a52dc23aeeda,0.0,0.0,5.0
64128ef311407dd3,cf0a8bd18d744970,0.0,0.0,5.0
642e566e9ac81c33,bf2fb89fcca2d3fa,0.0,0.0,7.0
6448116896278c5e,264ee7ac804e6bb4,0.0,0.0,7.0
64562ee5cd1ea496,683dd4509cc5f356,0.0,0.0,14.0
6464c63edab64cb3,dc953d72e11ae452,0.0,0.0,7.0
647e7dcfb1a10341,719a4dab364335e5,0.0,0.0,11.98
64e7fb3f858936e4,1492f79695aee451,0.0,0.0,14.0
65408ac12fd90bf0,58d8fa536d1cafac,0.0,0.0,5.0
657edd9d7ebaa0c5,91cf9f70b908e680,0.0,0.0,10.0
65840da16330570f,15bd1639486b827a,0.0,0.0,5.0
65a0b62d6cc1bf4b,de06fa19af28138f,0.0,0.0,7.0
65cb0bbc7b087871,db089e6f5e22299e,0.0,0.0,5.0
66495883ce544570,13a6f1d94adeaf85,0.0,0.0,10.0
6658f759bf0e15bd,3e990dd637abf1b9,0.0,0.0,5.0
6678ce2296d52dc0,4ce353af58425706,0.0,0.0,10.0
66da23b59b6814c2,5c8bf8bc9be9c283,0.0,0.0,10.0
674097408553f92e,13ec340c88ef1d24,0.0,0.0,10.0
6756db0af8b7b3e1,124bca20521096ae,0.0,0.0,25.0
681938551ec3178d,15046c1bea9a8a56,0.0,0.0,10.0
687ec39141405008,ed09553e4bb35fd2,0.0,0.0,7.0
688d510df087413c,2d19d6b0cfc244c3,0.0,0.0,10.0
68c52e09c68a3773,9d2254a178ed2a43,0.0,0.0,5.0
68d5845143187a9b,f3287eaabda95b24,0.0,0.0,7.0
68daab9c8f7ccbc2,192560d540982a4f,0.0,0.0,10.0
692b06e16766089c,01057a7a2a0e8d7e,0.0,0.0,10.0
693fd3b149bb89e7,411cd81efd56a013,0.0,0.0,5.0
6944fd0e8967d60e,32a04fdf30d002f6,0.0,0.0,10.0
69502323b7836d12,579ecad6d8d3a581,0.0,0.0,7.0
695f4509e4c3f042,7a72818cf9f548ac,0.0,0.0,5.0
6965661031f7f4aa,6b18aafa619fa182,0.0,0.0,10.0
69aa46e1df030a9f,871677ad998fdbce,0.0,0.0,7.0
69d2d9048728143c,b99121bc9d67e9f1,0.0,0.0,5.0
6a2275a1f793a98f,4475f82b8a0fbe34,0.0,0.0,10.0
6a45946c33dea9ad,b1b028309380151b,0.0,0.0,7.0
6a7e36fed3bcdcfc,1d2328796a56a512,0.0,0.0,10.0
6a9dc0893a39d7d1,1ff3eca982abef44,0.0,0.0,5.0
6a9fe2dd5ba78fb5,4fcbe24a28b0dc46,0.0,0.0,15.0
6aa418c7a90f4cd8,db508be63d65c05e,0.0,0.0,5.0
6b1c9dff55806a1c,aa265ab28c2c91be,0.0,0.0,7.0
6b4c5b97c124aa6b,632730d98a861820,0.0,0.0,7.0
6b69269818a44f72,8ebee10deaeca19c,0.0,0.0,7.0
6b732a2e2d9eab6d,f78bcbcba8edb409,0.0,0.0,10.0
6b9c10dffb114a3d,7953b82c7fae3148,0.0,0.0,5.0
6be8d0e66775db0f,583313cafb8fc3f8,0.0,0.0,7.0
6c60b89fe95e2390,29c5b2790799fbc3,0.0,0.0,10.0
6c78b6a2a82f21c0,766fe21105f6e876,0.0,0.0,14.0
6c8f34a7cd28e34b,95160f9aa27260e6,0.0,0.0,14.0
6cad192544a2ae4d,68b47bd2b58507a0,0.0,0.0,7.0
6cd6110c0e36f76b,63cbe3c7a8d83fdd,0.0,0.0,7.0
6d0b284cb2f28241,b79df6e316804069,0.0,0.0,5.0
6d105243a749cb00,2c8e67a99e3f3837,0.0,0.0,5.0
6dab2f02567549b6,e90e321bc79d90e4,0.0,0.0,10.0
6e231d2a2afc56c3,128e65989a22c821,0.0,0.0,15.0
6e2b654186811af2,e8e1a4d3dba155ec,0.0,0.0,5.0
6e887a5f1efd26d0,a6420df12c4aca69,0.0,0.0,10.0
6f6cc1814fbf2420,1821e10fe4d9fec3,0.0,0.0,15.0
6f80ca2d932e0631,e2ab1746cbefae08,0.0,0.0,10.0
6f8ae3d1db4bcd4f,2a33ad944ecd22cf,0.0,0.0,15.0
6f95f7fd57eed336,6d448ff27c5a6fd9,0.0,0.0,10.0
6fad717136a58ce1,39e45c3946990fc1,0.0,0.0,10.0
6fb06dcb242dfbff,fa37bdb5ed184a6d,0.0,0.0,5.0
6fbbbe43d91e99f5,3ea72dc5815d2546,0.0,0.0,5.0
6ff4387631f4f3de,bd30f2d8682acd21,0.0,0.0,7.0
700e8256ce8ddbdf,b50b696135f75ccc,0.0,0.0,10.0
701677f3ccd3a313,662f4ec8202c33f6,0.0,0.0,10.0
702a85e1549b3aa6,40a005ab628f0ec4,0.0,0.0,10.0
7036f47f1baa2ecd,19f3f900dbbc2e77,0.0,0.0,15.0
70532a00a5f0c621,d245310ad0c8745b,0.0,0.0,7.0
708c31297d509396,55eb282de1cefdb5,0.0,0.0,10.0
70b09593e391ad55,26452d343b63df2b,0.0,0.0,10.0
70d875b0ec00ecdf,9e63a7a456710e6c,0.0,0.0,10.0
70df38fb7103d3b7,0a4cfdbfb5537670,0.0,0.0,7.0
711f2876870dacd1,435d48038f81cd79,0.0,0.0,14.0
7149e92d031a79e2,855e3befd934123c,0.0,0.0,7.0
71667fbd17624150,8ef1a6654bed6589,0.0,0.0,21.0
719ea8878c3b868f,65bee6550a421d38,0.0,0.0,10.0
71a416f00a6b1482,9bc234c1754e273c,0.0,0.0,10.0
72190adb8560a04d,400b2c6237339dc3,0.0,0.0,5.0
721ee9374bfef299,94a3e28812c3e5d1,0.0,0.0,10.0
724989d19e61c582,8f589215e81d2d20,0.0,0.0,5.0
726d739755e18699,88da5d61570a3ece,0.0,0.0,5.0
728dbe7031235cda,ac9ef237858fd18d,0.0,0.0,7.0
72a7c092886b99ed,10c5dec9bc1af06b,0.0,0.0,15.0
72f034003f41fd45,794a52d647203189,0.0,0.0,11.98
73360e152ceee88b,c1a45543452837b2,0.0,0.0,5.0
734140a0d29c4546,72eb71248781f72a,0.0,0.0,5.0
7347452b3c38abcf,ead639b6d537f463,0.0,0.0,15.0
736d65afe9ff3b89,289f442af189f968,0.0,0.0,5.0
736ee68e6fc7cd01,64f01c7a53d9bba6,0.0,0.0,5.0
73a904c0a26bbec3,1b8e47af70fecb51,0.0,0.0,10.0
73c681ae03e6e15d,33f8f2fbd3889171,0.0,0.0,5.0
73f489f1c474f33d,6cb8e5cc46c0a894,0.0,0.0,5.0
743fcb7dcfb664a3,c4715cbb03fadd83,0.0,0.0,15.0
74ad8b6dbb79a5f2,84c69e995dec6da1,0.0,0.0,14.0
74e9befc6fed76dc,8e897da8329d3b8d,0.0,0.0,7.0
754f073dee137dd9,4fc69b5c46b637ea,0.0,0.0,5.0
75b883a307405821,029870091991aa0a,0.0,0.0,10.0
75c4bb0bfedb3ffb,f4c3f9b8489e1e89,0.0,0.0,10.0
7636f0a8d54e2532,1ab049e23fabadc4,0.0,0.0,5.0
7654a3ea9c717578,225ca6f1083bcab7,0.0,0.0,5.0
76d579dfae049826,592696f01dc7e5c5,0.0,0.0,5.0
76fe8df16ec4d819,2f936128e51f7f7a,0.0,0.0,5.0
770b6f6dec7d5855,2d08d40672425fcf,0.0,0.0,10.0
77480823b93693cd,5798409391e812a7,0.0,0.0,5.0
778cf50495a79ce8,6546d302b1865644,0.0,0.0,14.0
778d4ed8a9d326c9,6aa7c3d1747b0d3c,0.0,0.0,14.0
77a8e931636694bf,4029b3cd4b7f8c19,0.0,0.0,5.0
77df6feea25934d4,7f0e076fb47d0173,0.0,0.0,5.0
780a1a0b0750accf,7a8f9b46e3adaaf2,0.0,0.0,5.0
789422a9969b1158,94c048da733a7317,0.0,0.0,15.0
78c6f9be9ff4e5e9,25e4460ceb27d41d,0.0,0.0,10.0
792c37d7eec9a8dd,61ca5cea4f89591c,0.0,0.0,5.0
795b64ae575f5254,fb3862c490a4f613,0.0,0.0,10.0
796414ce914dfdb7,a0ba005dcec4e8b2,0.0,0.0,15.0
798742b623e644a2,0b633dc841821e12,0.0,0.0,10.0
79e5ee961fdf8d87,640653f99fa79a6d,0.0,0.0,5.0
7a0f29eca89b1f46,e746c464f5df18f7,0.0,0.0,21.0
7a8ae3023fcb9a83,3eab829ccddd12d8,0.0,0.0,5.0
7a944711dc39b6bb,87e9cab21eba373b,0.0,0.0,10.0
7b2f33a4955df949,1685ccfe740e3e3b,0.0,0.0,15.0
7b327da02ec1b3cd,40d4c7359347dad9,0.0,0.0,5.0
7bb16aa60d609a1f,0b522f38b9a2d70b,0.0,0.0,5.0
7c1cf796f34a1eed,c13239798efdafa9,0.0,0.0,7.0
7c3b74780edacbcf,a98d87ad5a886494,0.0,0.0,7.0
7c5686bafce8c092,5fd7d43080892a6b,0.0,0.0,5.0
7c83a4419c9bdbcc,5aa3974080d2632b,0.0,0.0,5.0
7c85b2abda9d6622,619413c55105faf1,0.0,0.0,10.0
7c98538f692e0ccb,0fe1c4ac78f307d4,0.0,0.0,16.98
7ca1471b372d808b,862cc0cbaf65535f,0.0,0.0,14.0
7caf7e50b6f72dd0,54388e378d1af0bf,0.0,0.0,10.0
7cc1864b0c18ff98,02ef1a286eb891f6,0.0,0.0,10.0
7d408d461c16fd9c,a2b7ea47879edc00,0.0,0.0,5.0
7df54476a5a81647,5f41eca9eb040b37,0.0,0.0,10.0
7e499d5c4b66d9f9,470b8f4dd6ed69cb,0.0,0.0,10.0
7e62e126c031b2fa,de67fb4697803fab,0.0,0.0,20.0
7ea082f512e8d140,22098d257657733f,0.0,0.0,5.0
7ebe1a54ba8bed85,6651541c1c9c86d6,0.0,0.0,15.0
7ec90eb2bacb3b41,b829c103b4f94edc,0.0,0.0,10.0
7ef0c4ca8ee1582a,53af8964876012c7,0.0,0.0,5.0
7f0a5fe4578a8bab,119e21e0443a50f6,0.0,0.0,10.0
7f2754a34f3e27df,d34f3dc3aa5f57de,0.0,0.0,5.0
7f357514f312a86b,656b0777f46d5bf9,0.0,0.0,7.0
7f43c76dcf9d9b4d,472dba6bd1a0b92b,0.0,0.0,10.0
7f72a81bb717cf97,013773b966a90245,0.0,0.0,6.98
7f74a1ddd8f68b42,bf09adc7cf79aa00,0.0,0.0,10.0
7f9d4e7bec3f4aa8,4f30c50bcffe7bd1,0.0,0.0,10.0
7fba4ca51303faf4,874b6635fc633319,0.0,0.0,10.0
807e67f798257ff5,8ba17f42822ec7f8,0.0,0.0,5.0
80e96fa2400ca38f,1431aae0da7defd7,0.0,0.0,5.0
80eeefc6086686e6,0ad6ba8b55489149,0.0,0.0,10.0
810bc36258104ad0,21f65f80c2dbaf71,0.0,0.0,5.0
8143ac752894b427,ff83178f3fb195c7,0.0,0.0,14.0
81a612a54e04a9df,e86a2918a31843ad,0.0,0.0,10.0
81e51e0b6e372561,dfa64d5fb19dbb7e,0.0,0.0,7.0
81fe7fde20318508,3006338b57bfb4f6,0.0,0.0,5.0
8273c37ba3677ece,a20a475b9bc674c5,0.0,0.0,5.0
828dc9a9e30d2e35,daf8fef0325a1a50,0.0,0.0,7.0
82a60050b275a94c,f59c0003521af225,0.0,0.0,10.0
82bef9cc1dd6669f,7302c09dc6d92287,0.0,0.0,7.0
8325353f93cb9e0f,a6bf0dcade3bcd68,0.0,0.0,15.0
83a1759375fbb055,09c62a6c82e63ce4,0.0,0.0,15.0
83d68df077a27154,d2d4205443e29124,0.0,0.0,5.0
840916dde4b37796,3049bc1493d63cf9,0.0,0.0,10.0
84109d84574332bf,4c43307bdf5affd4,0.0,0.0,10.0
841b10a1cbc3f1fb,a3da5de0bb25c0a7,0.0,0.0,10.0
844f7ceee96980fa,f853d34998ff2eef,0.0,0.0,5.0
84a9989d45903bcc,52f129979d7537af,0.0,0.0,10.0
84c9e2d78ffac5ad,0c3977d1a96b5827,0.0,0.0,10.0
84d262252897f75b,11949cacd7cf7048,0.0,0.0,7.0
852018d072d91052,ab4bc582c134a2a2,0.0,0.0,5.0
85461f0cf265003b,963cdcc89f1727f9,0.0,0.0,5.0
85bf4661156745e0,67e71c2857828cf2,0.0,0.0,15.0
85ef325fef5dcbf7,fdcc7fb6f18a9ca8,0.0,0.0,10.0
863de61620a6d623,1a6d6eddd536fa30,0.0,0.0,5.0
868924d32a4a991e,3cd704291c00918c,0.0,0.0,11.98
86c2bdf0e9506f2d,09be2d55559b9795,0.0,0.0,14.0
86ccd05c53279c6e,9c2f595c047f9743,0.0,0.0,7.0
872163b4641491fc,310b1a2876b993c4,0.0,0.0,14.0
8794b0393655b4ab,55ead6319f96d1ca,0.0,0.0,7.0
87d7b9681dcdbc61,5db2fdf25ef6a724,0.0,0.0,7.0
880c506e3f3d82d3,379a6e7f6e6ee078,0.0,0.0,7.0
888bef29cb445677,ac862993e3a2e65e,0.0,0.0,5.0
8964486ab573fed6,33317878dcd3bc60,0.0,0.0,5.0
896f0b7fc7e16e9e,75fbfa3d96079468,2.375,0.0,0.0
89b87bf1ef32c453,f283af733327098b,0.0,0.0,7.0
89c4db6ea62b4d4b,05f20e27ac3274c7,0.0,0.0,15.0
8a1cab7659397c5a,3791d99b56ae5857,0.0,0.0,5.0
8a20df04e4507deb,238055b544837642,0.0,0.0,5.0
8a6cdd85551a7717,4d291a32c8a62a84,0.0,0.0,14.0
8a974a820a732eb1,aa47bb8984bb1067,0.0,0.0,10.0
8a9997dac204f718,656d39e591013878,0.0,0.0,4.6
8aff6fe7569c72aa,2018b80b8aa72bf7,0.0,0.0,11.98
8b3fd7f66ab24d94,d6d9ca31f1679401,0.0,0.0,5.0
8b8da9cdcf1e4dd3,d26704b074e0d8a8,0.0,0.0,10.0
8c0a48d1a9188b71,a6d98cf4ada2a707,0.0,0.0,10.0
8c3cbeb9abf31724,586072a4f4dee749,0.0,0.0,5.0
8d51773f42750d1b,9893eb75a44ac6b3,0.0,0.0,15.0
8d89f25405f4b81f,a9eecb4fb922e5d9,0.0,0.0,10.0
8d8b112d825c06fe,6333995a0f42825b,0.0,0.0,7.0
8dfb1f5de359ae78,2593417e5ff7bc15,0.0,0.0,7.0
8e02795037660329,30143d1baf97d5e6,0.0,0.0,5.0
8e76194bdac599fe,2a13b004f96400b9,0.0,0.0,5.0
8e7a52abc7ab363c,8b49f77e9717512d,0.0,0.0,15.0
8ead7e3ef29b5802,e0c1cc6fd78d8abe,0.0,0.0,5.0
8eadc69a8c1ddf89,840f7e8a9c4763b9,0.0,0.0,5.0
8ec98ee80cd494bc,6e4db14609251d71,0.0,0.0,5.0
8ef421b15c3a87a9,6fded9e49b92d181,0.0,0.0,21.0
8f1dcfcc461ad95e,c88ec78575414ecc,0.0,0.0,10.0
8f682bf62ce59830,3c9d03cf962ee23b,0.0,0.0,10.0
8f837a4bd3c2f1ab,5aa0504b7fce9a95,0.0,0.0,7.0
8f9b35badd1d58b1,264d7c108de08dc8,0.0,0.0,7.0
8ffc126a1169d115,896400e41dff9cb8,0.0,0.0,14.0
90813fd7307b89a7,b3f1737df40ac1f2,0.0,0.0,7.0
9110254c6346ec43,427d12d8751c32fc,0.0,0.0,14.0
91557300b8d8708f,97736aad0434994a,0.0,0.0,10.0
9169487d7709ed14,4c4a286f23f1828b,0.0,0.0,10.0
918eb51f20b6c5c7,844b07c508f6edb6,0.0,0.0,14.0
919c9a5a48763d6b,5bbe3444bda6292d,0.0,0.0,10.0
91ba5c2f05d2d200,ea21af3c98f752b1,0.0,0.0,10.0
91cd41000df6865d,165024605cb3117d,0.0,0.0,7.0
9212933ab9a848bd,3f53f7b5e8845254,0.0,0.0,10.0
92411e3cb09c9eac,26114be158a7551f,0.0,0.0,10.0
9291be0f6583d7cd,357ad8a7ee45f0ac,0.0,0.0,10.0
92c7672f6498335c,959065316ab7c778,0.0,0.0,10.0
9309ba8b46e69206,a4392aca783133e1,0.0,0.0,5.0
936d097eb2ce6664,1e96771c3795da0b,0.0,0.0,7.0
938850986400ae4a,40c6ad657241417b,0.0,0.0,7.0
938b711d6a507dc4,304fc1ed41f1f574,0.0,0.0,7.0
93c2c64cc0cd845d,9c65e924d8125a27,0.0,0.0,7.0
93d5f78616f44121,cbad3d4336cade3f,0.0,0.0,10.0
93efb6f1dc529405,04a62bfb1bce3513,0.475,0.0,0.0
9464880f397bc73f,2dd38c28e0574e28,0.0,0.0,14.0
947eaa5f182d131f,2ed8a17be482e590,0.0,0.0,5.0
9499c9b3b9cfe7e1,6a972ef9839eae7c,0.0,0.0,5.0
9504d838e537c3d2,fe34137ff2a1a7f6,0.0,0.0,10.0
953dd06d374e9bd7,f2c36251b30e4c87,0.0,0.0,5.0
9597ceff5290d20c,b42bf9b034ad1912,0.0,0.0,5.0
95afa9265a43dbc6,b5be1810f8f84f08,0.0,0.0,10.0
960bed2b5af29c82,6295eec0de1c4fda,0.0,0.0,7.0
965d405bb4f11a2d,070c6808c5b1f69e,0.0,0.0,10.0
965e7f05b54e4ff5,242bed6223955485,0.0,0.0,21.0
9665397549290ebc,506428722de6b35d,0.0,0.0,10.0
967ede1849013e6b,cad8773bf2a15dbb,0.0,0.0,5.0
971a0559051cda8d,e4e0a1fc831c766d,0.0,0.0,15.0
97fee9b777aad549,6cc13d60584b8065,0.0,0.0,15.0
9811ed520cd711ce,e4f935a02dda2ced,0.0,0.0,5.0
98b53eaa68c0eeeb,79ae1e39baa97233,0.0,0.0,15.0
98bd25dadae37285,ace18b621d9eca6d,0.0,0.0,5.0
9958f1bd9d9d126c,04fbbf201d47572e,0.0,0.0,5.0
99ab58878d20fb47,9234a8555c410913,0.0,0.0,5.0
99aef704e0ba9bc4,fa989002d51ce20a,0.0,0.0,5.0
99f877291d32decd,e43a091fc7e9559b,0.0,0.0,5.0
9a2d9c884bfcccfd,cbbb9c5049fec941,0.0,0.0,14.0
9ab7c4781fe79969,dde13bddfce460c7,0.0,0.0,10.0
9ab9d4482c724ec2,a8f9582ff0dd96f5,0.0,0.0,5.0
9b4fb423e1542d6f,7b4eec325b543f2d,0.0,0.0,7.0
9b596ef28bd881a7,850c03c511f500b5,0.0,0.0,15.0
9c4b7dec45c2edd6,a41460c893258a03,0.0,0.0,10.0
9c538180406ca444,12d44cde70f4368d,0.0,0.0,13.8
9ccdd851a55bb819,01bf4b5ccf18bad3,0.0,0.0,6.98
9ccf766b0f18af4a,a1120508cc22d975,0.0,0.0,14.0
9d236de1d311b189,a0a819169f73e95b,0.0,0.0,5.0
9d728a40e8391804,a4427b2181a086b5,0.0,0.0,7.0
9e042774ac71319a,d6c16fa3b86a4de6,0.0,0.0,7.0
9e16520f07616ff7,649ad775223ae0b6,0.0,0.0,10.0
9e852e28eff6c5c3,59a5087abebd4562,0.0,0.0,5.0
9eae2e58aa19b6df,dd386a8179cb5da5,0.0,0.0,10.0
9ee4d31c08b50be0,aa831d1293745639,0.0,0.0,10.0
9f3596afaaf4177c,a75ac04e36987a80,0.0,0.0,9.2
9f56b12a05272601,35d4de5e4c25bdd7,0.0,0.0,7.0
9f5f46a0cffc9dac,6873eb4026d52257,0.0,0.0,10.0
9f6c1708a7554d39,2db65f9764599cb0,0.0,0.0,3.5
9f80f01f992003c1,3043a73eb3fcd6ea,0.0,0.0,5.0
a1a29117ea69fb33,ef5bc6833f3927f9,0.0,0.0,7.0
a239d74a719f97fe,dc4ceedf4e5de255,0.0,0.0,10.0
a259c6210cf1d8d8,390ac8a21a8973ad,0.0,0.0,5.0
a2740cc42974b31e,77bffef93c80e069,0.0,0.0,5.0
a2817f3266c78ad1,f30901bef7778830,0.0,0.0,10.0
a286036d258b07e0,c345b3906b247794,0.0,0.0,10.0
a2c2294718a5cf0d,c18f738dd3d612bd,0.0,0.0,10.0
a2ceec0965e3f02b,0b32fd93152b1d95,0.0,0.0,10.0
a33837cd6031c26c,4fef82b4b8aebcbc,0.0,0.0,10.0
a363d1a741a41203,8d069ba71ba7674f,0.0,0.0,10.0
a3723e6b3205b580,183f5c60b6eec7b9,0.0,0.0,5.0
a3e1d86653c0c783,4ffa8afe32cfcc61,0.0,0.0,5.0
a3ecd41c87aa4f36,6f979ed6a4911db8,0.0,0.0,14.0
a3fdf71a29337d99,d0589cda9bd38a6f,0.0,0.0,5.0
a4652c2598211d65,8c837ce5bf758f5b,0.0,0.0,5.0
a4f195cbc0994b01,f7a35245e9c0b63c,0.0,0.0,10.0
a529f16635bb5ed2,ffbc8fd92e4257c6,0.0,0.0,7.0
a539fc7c9b4f1ca5,7c1f70ea738ad3b9,0.0,0.0,16.98
a568108efc755c2f,3847577303ac2a0f,0.0,0.0,10.0
a5b005582c346ea7,1646f7ab86882f9d,0.0,0.0,10.0
a6500eeb81f38fe3,ed682503303c7a92,0.0,0.0,5.0
a68a36837b9ddc36,174d01c004289c1c,0.0,0.0,5.0
a6d3e29a8cc20660,798ecc592b019198,0.0,0.0,7.0
a6f6e75cdd40079c,b01d1170d652155e,0.0,0.0,5.0
a7434ce0fa23e704,59681cbf48de83bb,0.0,0.0,10.0
a7492c360c14bbe5,7e1e70382e60778a,0.0,0.0,11.98
a767678424d8a936,77ffa301eeafe208,0.0,0.0,5.0
a77e6c1badfbc2fe,19408e6713b4f266,0.0,0.0,5.0
a79e17369b4a6bae,127ef1e388ad7fa9,0.0,0.0,10.0
a7a39c30e9d5f0fe,5f9d25cf5a4eec94,0.0,0.0,10.0
a7ed02ae88cd7750,7ff0f7aeb1b07298,0.0,0.0,10.0
a81573102e568452,322add62abb68579,0.0,0.0,15.0
a8df02352b5a88a8,f7ba73c601ae64bf,0.0,0.0,10.0
a92624b41ab715e0,7cfb0e5b38177baf,0.0,0.0,7.0
a96bfb3ef0d213d0,1d0cac5825c6982c,0.0,0.0,10.0
a98080d524a26163,1aa89122d854977c,0.0,0.0,10.0
a9b9a3b6642820fb,f7ad9bca373f8269,0.0,0.0,15.0
a9c14469714a02e4,69f1282b311ee6a2,0.0,0.0,5.0
a9ccb0c373c44c55,a52f504f4f12d9b6,0.0,0.0,5.0
a9e387da0c02c179,fb953a35673b4617,0.0,0.0,10.0
aa159cf9949dd7d9,68a425d917931c1e,0.0,0.0,10.0
aa3d5af735d20ea2,e633be61f1477fee,0.0,0.0,5.0
aa573bc59baa753e,7cb3d0bfcad0ea4a,0.0,0.0,7.0
aa62308f784139db,2447cab5359a9810,0.0,0.0,5.0
aab8a2050784cae9,2f5832948a0c743f,0.0,0.0,5.0
aadb44de0820b654,896475d04f8fed7e,0.0,0.0,10.0
aaf769e20f0d1fff,dfa0ac6a49e93a6b,0.0,0.0,5.0
ab35593db2c9733c,0b5c6ff0df2e144d,0.0,0.0,10.0
abe89b70ad9dae1e,24f11058389dbdc0,0.0,0.0,5.0
ac917d4348c49b8a,356e785a1e954777,0.0,0.0,15.0
ad726d9b0db56686,1730a185b026dfd6,0.0,0.0,10.0
ad7f634f4549bf91,c6ad4d0b6511fab1,0.0,0.0,5.0
ad8e8b59c0e23eb4,fd3f3ec4aafc011b,0.0,0.0,10.0
add8ad380f790f65,2a4ce45e6e1e1136,0.0,0.0,5.0
ae09dcb59e943acb,8b96c9bc4bb38c33,0.0,0.0,14.0
ae61243b22cd50f1,9d9552e06728f939,0.0,0.0,10.0
aeaf1b6a4ddab368,876ca942efba934e,0.0,0.0,10.0
aeb553b80c0d67b1,8f826e45faccdf50,0.0,0.0,15.0
aebd7b14ea864c38,ab0153ebee1d9435,0.0,0.0,7.0
af448dc17a8ea951,c5b161e76cbc4fff,0.0,0.0,5.0
af7736442a29b8a8,1fba9afec5cae470,0.0,0.0,10.0
af800a9058b5dc7b,2859407c9f854ddb,0.0,0.0,5.0
afa496525e9d7ec6,9c3503ba7a8e5c91,0.0,0.0,5.0
aff958c5313fbafe,99091c05bdccc2d3,0.0,0.0,5.0
b07d82c5f9b41b45,61a3d89af12edf18,0.0,0.0,10.0
b169dc3b829cecef,b7b3854ce4141be8,0.0,0.0,10.0
b1ab2d38b108aeaf,5ba62fec4227587e,0.0,0.0,7.0
b1e87ea44b13bdae,20f44a593cb14bb9,0.0,0.0,10.0
b230ac1651779678,42300e8c19e5a0fc,0.0,0.0,5.0
b235603b8fa871a3,fc30324ae9acac17,0.0,0.0,15.0
b2aa7ebc7333e707,27ef1ef02e4fd939,0.0,0.0,5.0
